owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value,Lifetime Giving
2409904,2019-01-30 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2409917,2019-01-30 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2409922,2019-01-30 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2409923,2019-01-30 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2391987,2019-01-30 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),4,405.00,
2401739,2019-01-30 00:00:00,,19124,Pennsylvania,1-Philadelphia City (20 mi.),U,70.00,
2409920,2019-01-30 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),3,318.00,
2409895,2019-01-30 00:00:00,,19125,New York,1-Philadelphia City (20 mi.),U,120.00,
2409870,2019-01-30 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),5,202.00,
2409900,2019-01-30 00:00:00,,19312,Pennsylvania,1-Philadelphia City (20 mi.),8,0.00,
2409915,2019-01-30 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),,80.00,
2409911,2019-01-30 00:00:00,,22015,Virginia,4-DC (20 mi.),3,318.00,
2409899,2019-01-30 00:00:00,,85749,Arizona,7-USA Balance,4,288.00,
2409940,2019-01-31 00:00:00,,08110,New Jersey,1-Philadelphia City (20 mi.),,48.00,
2409944,2019-01-31 00:00:00,,10522,New York,5-NEC (140 mi. from Philly),,40.00,
2409941,2019-01-31 00:00:00,,18104,Pennsylvania,2-Greater Philadelphia(70 mi.),3,310.00,
2409927,2019-01-31 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),U,29.00,
2408108,2019-01-31 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2409946,2019-01-31 00:00:00,2019-01-31 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,180.00,$20
2409932,2019-01-31 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,100.00,
2409926,2019-01-31 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),3,20.00,
2409931,2019-01-31 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,32.00,
2409928,2019-01-31 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),,200.00,
2409947,2019-01-31 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),5,60.00,
2409943,2019-01-31 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,165.00,
2409930,2019-01-31 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
2409942,2019-01-31 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2409933,2019-01-31 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),U,130.00,
2409948,2019-01-31 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),U,172.00,
2409949,2019-01-31 00:00:00,,19149,New York,1-Philadelphia City (20 mi.),U,60.00,
2409950,2019-01-31 00:00:00,,19341,Pennsylvania,2-Greater Philadelphia(70 mi.),3,97.00,
2409945,2019-01-31 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),U,40.00,
2409929,2019-01-31 00:00:00,,40241,Kentucky,7-USA Balance,,40.00,
2409967,2019-02-01 00:00:00,,06907,Connecticut,5-NEC (140 mi. from Philly),2,10.00,
2409983,2019-02-01 00:00:00,,07080,New York,2-Greater Philadelphia(70 mi.),U,60.00,
2409966,2019-02-01 00:00:00,,07631,New Jersey,3-New York City (20 mi.),4,10.00,
2409969,2019-02-01 00:00:00,,08825,New Jersey,2-Greater Philadelphia(70 mi.),4,118.00,
2409976,2019-02-01 00:00:00,,10305,New York,3-New York City (20 mi.),U,60.00,
2409962,2019-02-01 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),2,158.00,
2409977,2019-02-01 00:00:00,,18960,Pennsylvania,2-Greater Philadelphia(70 mi.),1,175.00,
2409972,2019-02-01 00:00:00,,190311609,Pennsylvania,1-Philadelphia City (20 mi.),3,40.00,
2409981,2019-02-01 00:00:00,,19087,New York,1-Philadelphia City (20 mi.),U,60.00,
2400609,2019-02-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2407950,2019-02-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2409959,2019-02-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,60.00,
2409968,2019-02-01 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,10.00,
2409955,2019-02-01 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,195.00,
2409984,2019-02-01 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,40.00,
2409964,2019-02-01 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),1,40.00,
2409952,2019-02-01 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),2,270.00,
2409985,2019-02-01 00:00:00,,19144,New York,1-Philadelphia City (20 mi.),U,60.00,
2409960,2019-02-01 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,60.00,
2409974,2019-02-01 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2409963,2019-02-01 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,70.00,
2409961,2019-02-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,40.00,
2409980,2019-02-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,40.00,
2409970,2019-02-01 00:00:00,,193431040,Pennsylvania,2-Greater Philadelphia(70 mi.),3,198.00,
2409953,2019-02-01 00:00:00,,19348,Pennsylvania,2-Greater Philadelphia(70 mi.),,100.00,
2409982,2019-02-01 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),2,110.00,
2409986,2019-02-01 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),3,158.00,
2409958,2019-02-01 00:00:00,,90046,California,7-USA Balance,5,20.00,
2409975,2019-02-01 00:00:00,,90740,California,7-USA Balance,5,198.00,
2410004,2019-02-02 00:00:00,,08002,New Jersey,1-Philadelphia City (20 mi.),3,20.00,
2409993,2019-02-02 00:00:00,,08009,New York,1-Philadelphia City (20 mi.),U,60.00,
2410011,2019-02-02 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),4,59.00,
2409990,2019-02-02 00:00:00,,08088,New Jersey,2-Greater Philadelphia(70 mi.),4,118.00,
2410008,2019-02-02 00:00:00,,17602,Pennsylvania,2-Greater Philadelphia(70 mi.),2,338.00,
2410006,2019-02-02 00:00:00,,19012,New York,1-Philadelphia City (20 mi.),U,60.00,
2410014,2019-02-02 00:00:00,,19040,Pennsylvania,1-Philadelphia City (20 mi.),U,110.00,
2410010,2019-02-02 00:00:00,,19053,Pennsylvania,1-Philadelphia City (20 mi.),U,78.00,
2410013,2019-02-02 00:00:00,,19056,Pennsylvania,2-Greater Philadelphia(70 mi.),4,198.00,
2409996,2019-02-02 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,158.00,
2409999,2019-02-02 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,50.00,
2410002,2019-02-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,188.00,
2410003,2019-02-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,270.00,
2409989,2019-02-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,318.00,
2409992,2019-02-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,70.00,
2409994,2019-02-02 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,10.00,
2409991,2019-02-02 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,165.00,
2410005,2019-02-02 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,40.00,
2409998,2019-02-02 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),1,110.00,
2409995,2019-02-02 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,70.00,
2410009,2019-02-02 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,80.00,
2410007,2019-02-02 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,30.00,
2409997,2019-02-02 00:00:00,,19147,New York,1-Philadelphia City (20 mi.),U,60.00,
2410012,2019-02-02 00:00:00,,21209,New York,5-NEC (140 mi. from Philly),U,60.00,
2410000,2019-02-02 00:00:00,2019-02-02 00:00:00,39159,Mississippi,7-USA Balance,,140.00,$100
2410024,2019-02-03 00:00:00,,02719,Massachusetts,7-USA Balance,U,80.00,
2410037,2019-02-03 00:00:00,,06419,Connecticut,6-NEC (210 mi. from Philly),,75.00,
2410021,2019-02-03 00:00:00,,08401,New Jersey,2-Greater Philadelphia(70 mi.),2,220.00,
2410018,2019-02-03 00:00:00,,10016,New York,3-New York City (20 mi.),6,846.00,
2410042,2019-02-03 00:00:00,,18018,Pennsylvania,2-Greater Philadelphia(70 mi.),U,170.00,
2409796,2019-02-03 00:00:00,,18302,Pennsylvania,5-NEC (140 mi. from Philly),2,70.00,
2410019,2019-02-03 00:00:00,,19001,Pennsylvania,1-Philadelphia City (20 mi.),4,170.00,
2410020,2019-02-03 00:00:00,,19046,New York,1-Philadelphia City (20 mi.),U,60.00,
2410039,2019-02-03 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),5,70.00,
2410034,2019-02-03 00:00:00,,19064,Pennsylvania,1-Philadelphia City (20 mi.),4,140.00,
2410038,2019-02-03 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2410029,2019-02-03 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),4,748.00,
2410030,2019-02-03 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,280.00,
2410028,2019-02-03 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),4,29.00,
2410040,2019-02-03 00:00:00,,19121,New York,1-Philadelphia City (20 mi.),U,60.00,
2410017,2019-02-03 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),U,58.00,
2410027,2019-02-03 00:00:00,,19130,New York,1-Philadelphia City (20 mi.),U,60.00,
2410022,2019-02-03 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),2,20.00,
2410041,2019-02-03 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),1,110.00,
2410033,2019-02-03 00:00:00,,19350,Pennsylvania,2-Greater Philadelphia(70 mi.),3,118.00,
2410025,2019-02-03 00:00:00,,19805,Delaware,2-Greater Philadelphia(70 mi.),U,156.00,
2410036,2019-02-03 00:00:00,2019-02-03 00:00:00,33305,Florida,7-USA Balance,U,980.00,$23.1
2410031,2019-02-03 00:00:00,,43212,Ohio,7-USA Balance,U,103.00,
2410052,2019-02-04 00:00:00,,02128,Massachusetts,7-USA Balance,U,70.00,
2410071,2019-02-04 00:00:00,,08057,New Jersey,1-Philadelphia City (20 mi.),5,116.00,
2410072,2019-02-04 00:00:00,,08075,New York,1-Philadelphia City (20 mi.),U,60.00,
2410076,2019-02-04 00:00:00,,08080,New York,1-Philadelphia City (20 mi.),U,60.00,
2410086,2019-02-04 00:00:00,,08107,New Jersey,1-Philadelphia City (20 mi.),2,70.00,
2410057,2019-02-04 00:00:00,,10024,New York,3-New York City (20 mi.),4,160.00,
2410043,2019-02-04 00:00:00,,17112,Pennsylvania,5-NEC (140 mi. from Philly),4,550.00,
2410073,2019-02-04 00:00:00,,18036,Pennsylvania,2-Greater Philadelphia(70 mi.),4,198.00,
2410068,2019-02-04 00:00:00,,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),,20.00,
2410044,2019-02-04 00:00:00,,19008,Pennsylvania,1-Philadelphia City (20 mi.),4,138.00,
2410084,2019-02-04 00:00:00,,19025,Pennsylvania,1-Philadelphia City (20 mi.),3,270.00,
2410091,2019-02-04 00:00:00,,19041,Pennsylvania,1-Philadelphia City (20 mi.),5,140.00,
2410059,2019-02-04 00:00:00,,19064,Pennsylvania,1-Philadelphia City (20 mi.),4,70.00,
2410063,2019-02-04 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),4,30.00,
2408105,2019-02-04 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410064,2019-02-04 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410107,2019-02-04 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410046,2019-02-04 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,78.00,
2410075,2019-02-04 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,550.00,
2410082,2019-02-04 00:00:00,,191063703,Pennsylvania,1-Philadelphia City (20 mi.),U,238.00,
2410056,2019-02-04 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),2,80.00,
2410058,2019-02-04 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00,
2410053,2019-02-04 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),3,40.00,
2410065,2019-02-04 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,338.00,
2410070,2019-02-04 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),5,288.00,
2410085,2019-02-04 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),U,70.00,
2410087,2019-02-04 00:00:00,,19133,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2410079,2019-02-04 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),U,70.00,
2410045,2019-02-04 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,78.00,
2410081,2019-02-04 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),U,70.00,
2410083,2019-02-04 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),2,35.00,
2410089,2019-02-04 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,60.00,
2410051,2019-02-04 00:00:00,,19147,New York,1-Philadelphia City (20 mi.),U,60.00,
2410069,2019-02-04 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),1,270.00,
2409957,2019-02-04 00:00:00,,19341,Pennsylvania,2-Greater Philadelphia(70 mi.),3,110.00,
2410048,2019-02-04 00:00:00,,19348,Pennsylvania,2-Greater Philadelphia(70 mi.),,100.00,
2410049,2019-02-04 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),U,156.00,
2410062,2019-02-04 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),3,50.00,
2410088,2019-02-04 00:00:00,,19474,Pennsylvania,2-Greater Philadelphia(70 mi.),2,198.00,
2410050,2019-02-04 00:00:00,,19525,Pennsylvania,2-Greater Philadelphia(70 mi.),U,680.00,
2410074,2019-02-04 00:00:00,2019-02-04 00:00:00,32503,Florida,7-USA Balance,5,364.00,$34.7
2410077,2019-02-04 00:00:00,,80631,Colorado,7-USA Balance,U,78.00,
2410060,2019-02-04 00:00:00,,85756,Arizona,7-USA Balance,3,550.00,
2410100,2019-02-05 00:00:00,,08043,New Jersey,1-Philadelphia City (20 mi.),5,116.00,
2410102,2019-02-05 00:00:00,,08057,New Jersey,1-Philadelphia City (20 mi.),4,50.00,
2410105,2019-02-05 00:00:00,,08096,New Jersey,1-Philadelphia City (20 mi.),3,118.00,
2410146,2019-02-05 00:00:00,,08527,New Jersey,2-Greater Philadelphia(70 mi.),2,78.00,
2410140,2019-02-05 00:00:00,,08534,New Jersey,2-Greater Philadelphia(70 mi.),4,58.00,
2411859,2019-02-05 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),5,658.00,
2410104,2019-02-05 00:00:00,,10025,New York,3-New York City (20 mi.),1,159.00,
2410136,2019-02-05 00:00:00,,11771,New York,5-NEC (140 mi. from Philly),U,338.00,
2411312,2019-02-05 00:00:00,,19018,Pennsylvania,1-Philadelphia City (20 mi.),3,80.00,
2410096,2019-02-05 00:00:00,,19025,New York,1-Philadelphia City (20 mi.),U,90.00,
2410148,2019-02-05 00:00:00,,19050,Pennsylvania,1-Philadelphia City (20 mi.),4,110.00,
2412421,2019-02-05 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),3,159.00,
2410103,2019-02-05 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),3,118.00,
2410118,2019-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2409286,2019-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410106,2019-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410108,2019-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410111,2019-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410133,2019-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410144,2019-02-05 00:00:00,,19104,New York,1-Philadelphia City (20 mi.),U,60.00,
2410098,2019-02-05 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,58.00,
2410114,2019-02-05 00:00:00,2019-04-25 00:00:00,191064128,Pennsylvania,1-Philadelphia City (20 mi.),5,158.00,$10
2410109,2019-02-05 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,20.00,
2410137,2019-02-05 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),3,70.00,
2410110,2019-02-05 00:00:00,,19139,Pennsylvania,1-Philadelphia City (20 mi.),U,58.00,
2410095,2019-02-05 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00,
2410147,2019-02-05 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),2,110.00,
2410138,2019-02-05 00:00:00,2020-04-27 00:00:00,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,861.00,$123
2410142,2019-02-05 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2410113,2019-02-05 00:00:00,,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),3,110.00,
2410097,2019-02-05 00:00:00,,20056,D.C.,4-DC (20 mi.),U,96.00,
2410093,2019-02-05 00:00:00,,35806,New York,7-USA Balance,U,30.00,
2410149,2019-02-05 00:00:00,,75254,New York,7-USA Balance,U,60.00,
2410160,2019-02-06 00:00:00,,08002,New Jersey,1-Philadelphia City (20 mi.),3,99.00,
2410183,2019-02-06 00:00:00,,08090,New York,1-Philadelphia City (20 mi.),U,30.00,
2410164,2019-02-06 00:00:00,,08520,New York,2-Greater Philadelphia(70 mi.),U,60.00,
2410182,2019-02-06 00:00:00,,10023,New York,3-New York City (20 mi.),3,118.00,
2410177,2019-02-06 00:00:00,,17025,New York,5-NEC (140 mi. from Philly),U,60.00,
2410181,2019-02-06 00:00:00,,17042,Pennsylvania,5-NEC (140 mi. from Philly),1,70.00,
2410151,2019-02-06 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),4,550.00,
64133,2019-02-06 00:00:00,1994-03-29 00:00:00,189641981,Pennsylvania,2-Greater Philadelphia(70 mi.),4,78.00,$150
2410172,2019-02-06 00:00:00,,19025,Pennsylvania,1-Philadelphia City (20 mi.),U,534.00,
2410162,2019-02-06 00:00:00,,19029,Pennsylvania,1-Philadelphia City (20 mi.),2,410.00,
2410152,2019-02-06 00:00:00,,19041,New York,1-Philadelphia City (20 mi.),U,60.00,
2410163,2019-02-06 00:00:00,,19078,Pennsylvania,1-Philadelphia City (20 mi.),3,99.00,
2410167,2019-02-06 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,40.00,
2409287,2019-02-06 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410156,2019-02-06 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410174,2019-02-06 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2410153,2019-02-06 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00,
2410166,2019-02-06 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),U,118.00,
2410184,2019-02-06 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),2,180.00,
2410173,2019-02-06 00:00:00,,19123,New York,1-Philadelphia City (20 mi.),U,60.00,
2410155,2019-02-06 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),2,40.00,
2410168,2019-02-06 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),5,100.00,
2410159,2019-02-06 00:00:00,,19130,New York,1-Philadelphia City (20 mi.),U,90.00,
2410178,2019-02-06 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),U,59.00,
2410175,2019-02-06 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,500.00,
2410170,2019-02-06 00:00:00,,19146,New York,1-Philadelphia City (20 mi.),U,60.00,
2410171,2019-02-06 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,298.00,
2410176,2019-02-06 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,118.00,
2410158,2019-02-06 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),,40.00,
2410150,2019-02-06 00:00:00,,19342,Pennsylvania,1-Philadelphia City (20 mi.),6,1102.00,
2410185,2019-02-06 00:00:00,,19342,Pennsylvania,1-Philadelphia City (20 mi.),U,70.00,
2410154,2019-02-06 00:00:00,,19426,Pennsylvania,2-Greater Philadelphia(70 mi.),2,78.00,
2410211,2019-02-07 00:00:00,,07626,New York,3-New York City (20 mi.),U,60.00,
2410187,2019-02-07 00:00:00,,08210,New York,2-Greater Philadelphia(70 mi.),U,60.00,
2410188,2019-02-07 00:00:00,,08512,New York,2-Greater Philadelphia(70 mi.),U,60.00,
2410193,2019-02-07 00:00:00,,10001,New York,3-New York City (20 mi.),,0.00,
2410215,2019-02-07 00:00:00,,110304035,New York,3-New York City (20 mi.),U,338.00,
2410204,2019-02-07 00:00:00,,11373,New York,3-New York City (20 mi.),U,40.00,
2410207,2019-02-07 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),3,270.00,
2410191,2019-02-07 00:00:00,,19003,New York,1-Philadelphia City (20 mi.),U,60.00,
2410209,2019-02-07 00:00:00,2019-02-07 00:00:00,19007,Pennsylvania,2-Greater Philadelphia(70 mi.),4,30.00,$15
2410208,2019-02-07 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),,40.00,
2410221,2019-02-07 00:00:00,,19102,New York,1-Philadelphia City (20 mi.),U,60.00,
2409042,2019-02-07 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,120.00,
2410223,2019-02-07 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,78.00,
989317,2019-02-07 00:00:00,,191024101,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2410186,2019-02-07 00:00:00,,19103,New York,1-Philadelphia City (20 mi.),U,30.00,
2410195,2019-02-07 00:00:00,2019-02-07 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,125.00,$110
2410224,2019-02-07 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,170.00,
2410205,2019-02-07 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),3,20.00,
2410220,2019-02-07 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),4,283.00,
2410131,2019-02-07 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),U,135.00,
2410161,2019-02-07 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),U,78.00,
2410222,2019-02-07 00:00:00,,19129,New York,1-Philadelphia City (20 mi.),U,60.00,
2410212,2019-02-07 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),U,406.00,
2410216,2019-02-07 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,78.00,
2410217,2019-02-07 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,298.00,
2410203,2019-02-07 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,170.00,
2410189,2019-02-07 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,110.00,
2410201,2019-02-07 00:00:00,,19375,Pennsylvania,2-Greater Philadelphia(70 mi.),5,994.00,
2410192,2019-02-07 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),3,0.00,
2410202,2019-02-07 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),4,0.00,
2410200,2019-02-07 00:00:00,,19401,New York,1-Philadelphia City (20 mi.),U,60.00,
2410196,2019-02-07 00:00:00,,19446,New York,2-Greater Philadelphia(70 mi.),U,30.00,
2410219,2019-02-07 00:00:00,2019-02-07 00:00:00,19709,Delaware,2-Greater Philadelphia(70 mi.),4,236.00,$100
2410190,2019-02-07 00:00:00,,20653,Maryland,5-NEC (140 mi. from Philly),3,100.00,
2410218,2019-02-07 00:00:00,,55391,Minnesota,7-USA Balance,6,170.00,
2410199,2019-02-07 00:00:00,,90650,New York,7-USA Balance,U,60.00,
2410194,2019-02-07 00:00:00,,94110,California,7-USA Balance,5,800.00,
2410276,2019-02-08 00:00:00,,02112,New York,7-USA Balance,,120.00,
